Região;SiglaUF;UF;CódigoIBGE;Município;Crime;Mês;Data;Quantidade
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Furto de veículo;07;07/2011;1
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Furto de veículo;08;08/2011;3
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Furto de veículo;09;09/2011;5
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Furto de veículo;10;10/2011;4
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Furto de veículo;11;11/2011;5
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Furto de veículo;12;12/2011;7
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;01;01/2011;4
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;02;02/2011;2
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;03;03/2011;7
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;04;04/2011;3
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;05;05/2011;1
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;06;06/2011;5
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;07;07/2011;2
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;08;08/2011;5
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;09;09/2011;1
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;10;10/2011;1
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;11;11/2011;6
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Homicídio doloso;12;12/2011;1
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;01;01/2011;8
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;02;02/2011;6
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;03;03/2011;8
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;04;04/2011;7
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;05;05/2011;10
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;06;06/2011;4
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;07;07/2011;4
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;08;08/2011;7
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;09;09/2011;5
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;10;10/2011;11
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;11;11/2011;8
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo de veículo;12;12/2011;11
NORDESTE;PE;Pernambuco;2603454;Camaragibe;Roubo seguido de morte (latrocínio);04;04/2011;1
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;01;01/2011;5
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;02;02/2011;6
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;03;03/2011;4
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;04;04/2011;2
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;05;05/2011;6
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;06;06/2011;5
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;07;07/2011;3
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;08;08/2011;4
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;09;09/2011;7
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;10;10/2011;6
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;11;11/2011;3
NORDESTE;PE;Pernambuco;2604106;Caruaru;Estupro;12;12/2011;1
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;01;01/2011;21
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;02;02/2011;27
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;03;03/2011;12
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;04;04/2011;18
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;05;05/2011;27
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;06;06/2011;28
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;07;07/2011;11
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;08;08/2011;14
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;09;09/2011;13
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;10;10/2011;13
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;11;11/2011;21
NORDESTE;PE;Pernambuco;2604106;Caruaru;Furto de veículo;12;12/2011;20
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;01;01/2011;19
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;02;02/2011;14
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;03;03/2011;7
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;04;04/2011;10
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;05;05/2011;19
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;06;06/2011;11
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;07;07/2011;6
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;08;08/2011;7
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;09;09/2011;15
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;10;10/2011;13
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;11;11/2011;10
NORDESTE;PE;Pernambuco;2604106;Caruaru;Homicídio doloso;12;12/2011;5
NORDESTE;PE;Pernambuco;2604106;Caruaru;Lesão corporal seguida de morte;06;06/2011;1
NORDESTE;PE;Pernambuco;2604106;Caruaru;Lesão corporal seguida de morte;09;09/2011;1
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;01;01/2011;25
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;02;02/2011;25
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;03;03/2011;26
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;04;04/2011;27
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;05;05/2011;25
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;06;06/2011;27
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;07;07/2011;26
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;08;08/2011;35
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;09;09/2011;33
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;10;10/2011;46
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;11;11/2011;41
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo de veículo;12;12/2011;41
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo seguido de morte (latrocínio);05;05/2011;2
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo seguido de morte (latrocínio);09;09/2011;1
NORDESTE;PE;Pernambuco;2604106;Caruaru;Roubo seguido de morte (latrocínio);12;12/2011;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Estupro;01;01/2011;4
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Estupro;02;02/2011;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Estupro;03;03/2011;6
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Estupro;05;05/2011;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Estupro;06;06/2011;5
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Estupro;07;07/2011;4
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Estupro;09;09/2011;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Estupro;10;10/2011;4
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Estupro;11;11/2011;6
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Estupro;12;12/2011;4
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;02;02/2011;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;03;03/2011;6
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;04;04/2011;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;05;05/2011;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;07;07/2011;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;08;08/2011;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;09;09/2011;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;10;10/2011;4
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;11;11/2011;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Furto de veículo;12;12/2011;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;01;01/2011;16
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;02;02/2011;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;06;06/2011;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;07;07/2011;8
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;11;11/2011;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Homicídio doloso;12;12/2011;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;01;01/2011;2
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;02;02/2011;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;03;03/2011;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;05;05/2011;4
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;07;07/2011;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;09;09/2011;3
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;10;10/2011;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;11;11/2011;1
NORDESTE;PE;Pernambuco;2606002;Garanhuns;Roubo de veículo;12;12/2011;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;01;01/2011;11
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;02;02/2011;10
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;03;03/2011;11
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;04;04/2011;10
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;05;05/2011;11
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;06;06/2011;19
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;07;07/2011;16
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;08;08/2011;24
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;09;09/2011;9
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;10;10/2011;13
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;11;11/2011;13
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Estupro;12;12/2011;9
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;01;01/2011;27
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;02;02/2011;13
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;03;03/2011;18
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;04;04/2011;23
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;05;05/2011;11
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;06;06/2011;11
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;07;07/2011;10
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;08;08/2011;11
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;09;09/2011;15
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;10;10/2011;18
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;11;11/2011;16
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Furto de veículo;12;12/2011;18
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;01;01/2011;29
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;02;02/2011;31
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;03;03/2011;33
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;04;04/2011;39
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;05;05/2011;24
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;06;06/2011;28
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;07;07/2011;31
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;08;08/2011;21
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;09;09/2011;26
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;10;10/2011;20
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;11;11/2011;19
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Homicídio doloso;12;12/2011;18
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Lesão corporal seguida de morte;01;01/2011;2
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Lesão corporal seguida de morte;03;03/2011;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Lesão corporal seguida de morte;04;04/2011;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Lesão corporal seguida de morte;06;06/2011;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Lesão corporal seguida de morte;10;10/2011;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Lesão corporal seguida de morte;11;11/2011;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;01;01/2011;51
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;02;02/2011;40
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;03;03/2011;47
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;04;04/2011;45
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;05;05/2011;70
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;06;06/2011;70
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;07;07/2011;73
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;08;08/2011;49
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;09;09/2011;55
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;10;10/2011;42
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;11;11/2011;56
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo de veículo;12;12/2011;54
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);01;01/2011;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);05;05/2011;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);07;07/2011;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);08;08/2011;1
NORDESTE;PE;Pernambuco;2607901;Jaboatão Dos Guararapes;Roubo seguido de morte (latrocínio);09;09/2011;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;01;01/2011;14
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;02;02/2011;2
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;03;03/2011;12
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;04;04/2011;6
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;05;05/2011;6
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;06;06/2011;6
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;07;07/2011;10
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;08;08/2011;12
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;09;09/2011;8
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;10;10/2011;10
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;11;11/2011;8
NORDESTE;PE;Pernambuco;2609600;Olinda;Estupro;12;12/2011;7
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;01;01/2011;9
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;02;02/2011;12
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;03;03/2011;7
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;04;04/2011;15
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;05;05/2011;13
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;06;06/2011;13
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;07;07/2011;18
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;08;08/2011;20
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;09;09/2011;17
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;10;10/2011;18
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;11;11/2011;17
NORDESTE;PE;Pernambuco;2609600;Olinda;Furto de veículo;12;12/2011;13
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;01;01/2011;13
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;02;02/2011;14
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;03;03/2011;13
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;04;04/2011;8
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;05;05/2011;12
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;06;06/2011;14
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;07;07/2011;10
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;08;08/2011;16
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;09;09/2011;14
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;10;10/2011;9
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;11;11/2011;13
NORDESTE;PE;Pernambuco;2609600;Olinda;Homicídio doloso;12;12/2011;12
NORDESTE;PE;Pernambuco;2609600;Olinda;Lesão corporal seguida de morte;04;04/2011;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Lesão corporal seguida de morte;10;10/2011;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Lesão corporal seguida de morte;11;11/2011;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;01;01/2011;49
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;02;02/2011;43
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;03;03/2011;41
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;04;04/2011;33
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;05;05/2011;48
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;06;06/2011;30
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;07;07/2011;38
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;08;08/2011;42
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;09;09/2011;42
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;10;10/2011;57
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;11;11/2011;47
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo de veículo;12;12/2011;39
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);01;01/2011;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);02;02/2011;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);05;05/2011;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);08;08/2011;1
NORDESTE;PE;Pernambuco;2609600;Olinda;Roubo seguido de morte (latrocínio);09;09/2011;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;01;01/2011;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;02;02/2011;6
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;03;03/2011;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;04;04/2011;7
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;05;05/2011;6
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;06;06/2011;5
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;07;07/2011;6
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;08;08/2011;5
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;09;09/2011;7
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;10;10/2011;7
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;11;11/2011;3
NORDESTE;PE;Pernambuco;2610707;Paulista;Estupro;12;12/2011;10
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;01;01/2011;4
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;02;02/2011;5
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;03;03/2011;4
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;04;04/2011;5
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;05;05/2011;10
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;06;06/2011;13
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;07;07/2011;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;08;08/2011;20
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;09;09/2011;15
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;10;10/2011;15
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;11;11/2011;10
NORDESTE;PE;Pernambuco;2610707;Paulista;Furto de veículo;12;12/2011;9
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;01;01/2011;9
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;02;02/2011;8
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;03;03/2011;12
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;04;04/2011;14
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;05;05/2011;14
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;06;06/2011;13
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;07;07/2011;10
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;08;08/2011;6
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;09;09/2011;15
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;10;10/2011;13
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;11;11/2011;6
NORDESTE;PE;Pernambuco;2610707;Paulista;Homicídio doloso;12;12/2011;6
NORDESTE;PE;Pernambuco;2610707;Paulista;Lesão corporal seguida de morte;10;10/2011;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;01;01/2011;17
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;02;02/2011;18
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;03;03/2011;24
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;04;04/2011;16
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;05;05/2011;38
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;06;06/2011;23
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;07;07/2011;40
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;08;08/2011;36
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;09;09/2011;43
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;10;10/2011;36
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;11;11/2011;42
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo de veículo;12;12/2011;33
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);03;03/2011;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);10;10/2011;1
NORDESTE;PE;Pernambuco;2610707;Paulista;Roubo seguido de morte (latrocínio);12;12/2011;1
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;01;01/2011;1
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;03;03/2011;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;04;04/2011;1
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;05;05/2011;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;06;06/2011;2
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;07;07/2011;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;08;08/2011;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;10;10/2011;3
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;11;11/2011;1
NORDESTE;PE;Pernambuco;2611101;Petrolina;Estupro;12;12/2011;4
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;01;01/2011;6
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;02;02/2011;11
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;03;03/2011;10
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;04;04/2011;19
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;05;05/2011;9
NORDESTE;PE;Pernambuco;2611101;Petrolina;Furto de veículo;06;06/2011;4
